campaign_id,advertiser_name,agency_name,industry_vertical,campaign_objective,buy_type,sale_type,contract_status,contract_value_usd,budget_usd,campaign_start_date,campaign_end_date,ad_play_date,ad_play_month,ad_play_quarter,ad_play_year,network,media_type,show_title,genre,content_rating,daypart,ad_format,device_type,ad_duration_seconds,is_sponsorship,state,dma_region,viewer_age_range,viewer_gender,viewer_income_bracket,viewer_interest,subscription_tier,opt_in_ads,days_active_30d,approved_impressions,impressions_delivered,delivery_rate_pct,clicks,ctr_pct,conversions,conversion_rate_pct,completion_rate_pct,viewability_pct,frequency_count,ad_cost_usd,ad_revenue_usd,cpm,roas,error_flag
5328,Verizon,Canvas Worldwide,Travel,Retargeting,Upfront,Direct IO,In Flight,1333283.57,1277092.34,2023-11-01,2024-01-31,2023-04-05,4,2,2023,TNT,Streaming (SVOD),House of the Dragon,Sports,TV-Y7,Early Morning (5-9am),Pre-roll,Smart TV,15,No,MN,New York,35-44,Female,$30-60K,Drama,Linear (No Sub),Yes,21,5603041,4780909,85.33,160362,3.354,5374,3.351,89.9,66.7,3,184691.3,236576.78,38.631,1.281,
5103,Allstate,Havas Media,Telecom,Tune-In Promotion,Programmatic Guaranteed,Upfront,Pending,393052.16,347176.87,2023-04-26,2023-07-08,2023-07-22,7,3,2023,CNN,Streaming (SVOD),Curb Your Enthusiasm,True Crime,TV-Y,Prime Time (7-11pm),Overlay,Smart TV,30,No,MN,Chicago,65+,Male,$30-60K,Sports,Max Ad-Lite,Yes,7,864989,804370,92.99,28608,3.557,925,3.233,52.6,75.2,3,75482.8,114825.27,93.8409,1.521,Buffering
5063,Bank of America,Canvas Worldwide,QSR,Brand Awareness,Upfront,Programmatic,In Flight,1761810.68,1862039.49,2023-10-09,2023-11-19,2024-11-03,11,4,2024,Adult Swim,Digital Video,CNN Tonight,Reality,TV-14,Afternoon (12-4pm),Post-roll,Smart TV,60,No,IL,Chicago,35-44,Female,$60-100K,Sports,Max Ultimate,No,1,616987,616987,100.0,8705,1.411,888,10.201,67.6,76.5,4,74560.84,116035.03,120.8467,1.556,
5687,Taco Bell,Omnicom Media Group,CPG,Brand Awareness,Scatter,Upfront,Pending,1589907.07,1569099.29,2023-07-05,2023-11-29,2024-10-11,10,4,2024,TBS,Streaming (SVOD),CNN This Morning,Comedy,TV-G,Late Night (11pm-2am),Companion Banner,Smart TV,15,No,NC,Phoenix,45-54,Male,$100-150K,Documentary,Max Ad-Lite,Yes,10,3598922,3371570,93.68,28119,0.834,2940,10.456,62.0,87.3,1,78918.0,113922.05,23.4069,1.444,
5282,Eli Lilly,Omnicom Media Group,Telecom,Brand Awareness,Programmatic Guaranteed,Upfront,Executed,1846939.43,1877769.85,2024-01-04,2024-05-23,2023-07-02,7,3,2023,Discovery+,Audio,Anderson Cooper 360,Reality,TV-G,Early Fringe (4-7pm),Mid-roll,Tablet,45,No,FL,Tampa,35-44,Male,<$30K,Documentary,Max Ad-Free,No,16,621186,583935,94.0,13153,2.252,1387,10.545,53.9,85.2,12,41422.13,49624.01,70.9362,1.198,
5441,Chevrolet,Horizon Media,CPG,Reach,Open Market,Scatter,Executed,1567879.39,1403531.12,2023-02-16,2023-06-28,2023-04-23,4,2,2023,HBO,Digital Video,Inside the NBA,Sports,TV-PG,Prime Time (7-11pm),Interactive,Mobile,30,No,AZ,Phoenix,35-44,Male,$30-60K,Animation,Max Ad-Lite,Yes,19,5425776,4901462,90.34,225772,4.606,7051,3.123,97.6,67.7,7,211508.87,263555.03,43.1522,1.246,
5293,Toyota,Hearts & Science,Gaming,Brand Awareness,Upfront,Scatter,In Flight,692591.86,594315.25,2023-02-23,2023-07-20,2024-10-30,10,4,2024,CNN,Streaming (SVOD),Game of Thrones,Comedy,TV-G,Late Night (11pm-2am),Native,Mobile,15,No,MI,Dallas,55-64,Male,$30-60K,Sports,Max Ad-Lite,No,11,868013,702781,80.96,24963,3.552,1260,5.047,54.2,60.3,2,80741.81,127381.17,114.889,1.578,
5738,Paramount+,Mediahub,Insurance,Retargeting,Scatter,Programmatic,Executed,770314.2,716045.57,2024-06-21,2024-10-19,2023-06-21,6,2,2023,truTV,Social,CNN Tonight,Drama,TV-Y7,Overnight (2-5am),Mid-roll,Smart TV,30,No,FL,Seattle,35-44,Female,$60-100K,Drama,Max Ad-Lite,No,11,5991274,5658670,94.45,207179,3.661,14463,6.981,74.0,83.4,12,81600.85,119202.9,14.4205,1.461,Skip
5007,Colgate-Palmolive,Starcom,Automotive,App Install,Open Market,Upfront,Executed,551037.99,617454.49,2024-02-07,2024-07-11,2024-11-06,11,4,2024,Adult Swim,Social,Game of Thrones,News,TV-PG,Overnight (2-5am),Mid-roll,Smart TV,15,No,OH,New York,35-44,Female,<$30K,Kids & Family,Max Ad-Free,No,21,2017629,1855567,91.97,45673,2.461,802,1.756,75.2,93.2,4,64076.63,106122.57,34.5321,1.656,
5639,Domino's,Initiative,Automotive,Tune-In Promotion,Programmatic Guaranteed,Scatter,In Flight,1008719.43,985035.78,2023-01-09,2023-04-08,2024-12-15,12,4,2024,Max,Programmatic,True Detective,True Crime,TV-MA,Morning (9am-12pm),Mid-roll,Desktop,30,No,IL,Dallas,35-44,Female,>$150K,Documentary,Max Ad-Lite,Yes,8,837531,682530,81.49,11066,1.621,347,3.136,59.9,54.4,12,14143.93,20088.36,20.7228,1.42,
5936,Adidas,Zenith,Gaming,Lead Generation,Programmatic Guaranteed,Upfront,Makegood,1038904.39,1042352.0,2023-05-12,2023-06-01,2023-07-27,7,3,2023,Bleacher Report,Linear TV,Barry,Reality,TV-14,Early Fringe (4-7pm),Mid-roll,Tablet,30,No,CA,Dallas,35-44,Female,$30-60K,Gaming,Max Ad-Free,Yes,21,5938413,5551576,93.49,189248,3.409,16337,8.633,88.0,74.9,11,159990.87,252072.8,28.819,1.576,
5092,Lexus,Mindshare,Gaming,App Install,Open Market,Upfront,Executed,1860801.28,1984134.05,2023-12-16,2024-06-06,2024-10-21,10,4,2024,TNT,Programmatic,The Wire,True Crime,TV-PG,Prime Time (7-11pm),Pre-roll,Smart TV,15,No,WA,Boston,35-44,Female,$60-100K,Drama,Linear (No Sub),Yes,17,3390399,3076179,90.73,167385,5.441,10785,6.443,60.2,86.0,10,122106.46,176012.42,39.6942,1.441,
5935,Chevrolet,Hearts & Science,Finance,Retargeting,Upfront,Upfront,In Flight,1395132.34,1383388.43,2023-11-12,2024-02-03,2023-11-30,11,4,2023,Bleacher Report,Digital Video,House of the Dragon,Reality,TV-Y,Morning (9am-12pm),Pause Ad,Smart TV,30,No,NY,Tampa,35-44,Female,$100-150K,Animation,Max Ad-Lite,Yes,29,1574710,1456567,92.5,53774,3.692,3446,6.408,83.9,68.6,10,112496.93,176878.75,77.2343,1.572,
5190,Samsung,Canvas Worldwide,QSR,Brand Awareness,Upfront,Direct IO,Executed,2070682.57,1953989.32,2024-05-21,2024-09-05,2024-09-19,9,3,2024,TBS,Linear TV,House of the Dragon,Kids,TV-MA,Early Fringe (4-7pm),Pre-roll,Smart TV,30,No,MA,Atlanta,25-34,Female,<$30K,Drama,Max Ad-Lite,Yes,25,5252709,4619559,87.95,100334,2.172,3380,3.369,65.0,54.2,9,78227.15,125536.43,16.9339,1.605,
5871,Disney+,Wavemaker,Luxury Goods,Subscription Drive,Scatter,Direct IO,Makegood,117977.41,137557.55,2024-01-13,2024-04-19,2023-11-22,11,4,2023,Adult Swim,Programmatic,And Just Like That,Documentary,TV-MA,Overnight (2-5am),Pre-roll,Mobile,45,No,AZ,Seattle,45-54,Female,$100-150K,Reality TV,Max Ad-Free,No,7,4828290,4484901,92.89,208259,4.644,7515,3.608,71.9,92.5,4,241433.88,303902.57,53.8326,1.259,
5476,Hilton,Carat,Healthcare,Direct Response,Programmatic Guaranteed,Upfront,Cancelled,2317573.5,1968770.0,2023-01-30,2023-04-20,2023-03-19,3,1,2023,Bleacher Report,Programmatic,Robot Chicken,Kids,TV-Y7,Afternoon (12-4pm),Mid-roll,Smart TV,30,No,WA,Los Angeles,18-24,Female,>$150K,Kids & Family,Linear (No Sub),Yes,10,7494545,5938781,79.24,299860,5.049,18167,6.058,64.1,89.1,9,253941.68,431328.81,42.7599,1.699,
5511,Domino's,Horizon Media,Healthcare,Subscription Drive,Open Market,Upfront,Executed,732860.89,839073.0,2023-09-24,2023-10-31,2024-07-20,7,3,2024,Max,Audio,Rick and Morty,Comedy,TV-PG,Prime Time (7-11pm),Pre-roll,Mobile,15,No,IL,Chicago,25-34,Female,$60-100K,Kids & Family,Linear (No Sub),Yes,11,1488626,1336973,89.81,58492,4.375,5550,9.488,73.7,92.4,12,88185.0,124679.34,65.9587,1.414,
5462,McDonald's,IPG Mediabrands,Telecom,Direct Response,Scatter,Scatter,In Flight,771873.37,883034.57,2023-11-20,2024-03-17,2023-05-29,5,2,2023,TBS,Display,Barry,Reality,TV-G,Early Morning (5-9am),Companion Banner,Smart TV,30,No,CO,Denver,18-24,Female,$30-60K,Gaming,Max Ad-Free,Yes,6,6461652,5643489,87.34,121690,2.156,12443,10.225,66.6,85.0,5,353760.41,446221.32,62.6847,1.261,
5053,Lexus,GroupM,Healthcare,App Install,Upfront,Upfront,Makegood,665084.43,710862.95,2024-01-21,2024-03-17,2024-12-01,12,4,2024,CNN,Social,The Last of Us,News,TV-PG,Prime Time (7-11pm),Interactive,Desktop,30,No,MN,New York,35-44,Female,>$150K,Gaming,Max Ad-Lite,Yes,25,7847737,7847737,100.0,435203,5.546,40775,9.369,57.3,91.7,6,817721.64,1241921.0,104.1984,1.519,
5754,Peacock,UM Worldwide,CPG,Conversions,Upfront,Scatter,Executed,1687766.89,1779941.03,2024-02-19,2024-03-16,2023-11-27,11,4,2023,HBO,Streaming (SVOD),The Last of Us,Reality,TV-Y,Prime Time (7-11pm),Pre-roll,Smart TV,15,No,IL,Chicago,35-44,Female,$100-150K,Documentary,Max Ad-Free,Yes,1,598507,591844,98.89,11216,1.895,634,5.653,62.5,82.2,3,13310.28,15339.69,22.4895,1.152,Skip
5486,Heineken,Canvas Worldwide,Entertainment,Subscription Drive,Scatter,Programmatic,In Flight,1278648.59,1328632.59,2023-09-16,2023-12-15,2023-03-31,3,1,2023,truTV,Display,Curb Your Enthusiasm,Reality,TV-Y,Late Night (11pm-2am),Native,Smart TV,15,No,NC,San Francisco,35-44,Male,$100-150K,Comedy,Linear (No Sub),No,28,350561,321924,91.83,15875,4.931,765,4.819,84.6,81.7,7,5188.64,7679.98,16.1176,1.48,
5644,Under Armour,UM Worldwide,Pharma,Retargeting,Scatter,Upfront,In Flight,1581420.32,1773762.93,2023-02-27,2023-04-07,2023-08-03,8,3,2023,Bleacher Report,Linear TV,Euphoria,Kids,TV-Y7,Late Night (11pm-2am),Pause Ad,Smart TV,15,No,CO,Miami,55-64,Female,<$30K,Animation,Max Ad-Lite,Yes,6,5956151,5120867,85.98,70660,1.38,4138,5.856,61.3,86.8,8,438173.64,499419.4,85.5663,1.14,
5490,Heineken,Canvas Worldwide,Tech,Subscription Drive,Programmatic Guaranteed,Programmatic,Executed,513586.2,589068.58,2024-04-13,2024-07-07,2024-11-02,11,4,2024,TNT,Programmatic,Anderson Cooper 360,Kids,TV-14,Afternoon (12-4pm),Mid-roll,Smart TV,15,No,GA,Minneapolis,45-54,Male,<$30K,Comedy,Max Ad-Free,Yes,21,2865887,2363853,82.48,91019,3.85,1571,1.726,79.6,80.2,11,196202.64,234633.92,83.0012,1.196,
5978,Procter & Gamble,Carat,Travel,Subscription Drive,Open Market,Scatter,Executed,1288243.87,1161199.32,2023-12-25,2024-02-07,2023-10-10,10,4,2023,TBS,FAST,True Detective,Reality,TV-14,Late Night (11pm-2am),Mid-roll,Desktop,15,No,CO,Seattle,18-24,Male,>$150K,News,Max Ultimate,Yes,16,4785361,4785361,100.0,157589,3.293,12863,8.162,67.8,99.5,11,249264.67,351042.63,52.089,1.408,
5364,Best Buy,Starcom,Luxury Goods,Conversions,Open Market,Sponsorship,Executed,137280.01,116956.6,2023-05-10,2023-06-22,2024-10-30,10,4,2024,Cartoon Network,Streaming (SVOD),House of the Dragon,Documentary,TV-G,Overnight (2-5am),Mid-roll,Smart TV,45,Yes,TX,Chicago,18-24,Female,$30-60K,Documentary,Max Ad-Lite,No,4,5268106,5177262,98.28,79453,1.535,6358,8.002,65.6,74.1,8,143205.14,211363.99,27.6604,1.476,
5112,FanDuel,Horizon Media,Finance,App Install,Upfront,Scatter,In Flight,1425157.18,1324561.02,2023-11-23,2023-12-15,2023-06-16,6,2,2023,TNT,Streaming (SVOD),Curb Your Enthusiasm,Drama,TV-Y7,Late Night (11pm-2am),Mid-roll,Tablet,30,No,MN,New York,35-44,Female,$100-150K,Documentary,Max Ultimate,Yes,16,5414324,4302788,79.47,111704,2.596,12027,10.767,84.9,80.8,4,50738.91,78483.65,11.7921,1.547,
5409,Walmart,IPG Mediabrands,Travel,Conversions,Programmatic Guaranteed,Upfront,Executed,1658347.39,1492411.94,2024-06-07,2024-07-28,2023-12-18,12,4,2023,TBS,Programmatic,90 Day Fiancé,News,TV-PG,Late Night (11pm-2am),Mid-roll,Tablet,30,No,PA,Minneapolis,45-54,Female,$100-150K,News,Max Ad-Lite,Yes,20,6722238,6235794,92.76,157201,2.521,6504,4.137,65.6,89.6,9,108924.98,166940.71,17.4677,1.533,
5007,Colgate-Palmolive,Starcom,Automotive,App Install,Open Market,Upfront,Executed,554233.05,617454.49,2024-02-07,2024-07-11,2024-11-09,11,4,2024,Adult Swim,Social,Game of Thrones,News,TV-PG,Prime Time (7-11pm),Overlay,Desktop,15,No,MN,Miami,45-54,Female,>$150K,Documentary,Max Ad-Free,Yes,9,1953802,1741007,89.11,94165,5.409,4908,5.212,83.6,84.3,12,122821.6,148041.55,70.5463,1.205,
5742,Verizon,Wavemaker,Healthcare,Subscription Drive,Upfront,Upfront,Executed,1968240.99,1901296.25,2023-07-21,2023-09-16,2023-02-26,2,1,2023,Adult Swim,FAST,Anderson Cooper 360,Kids,TV-MA,Prime Time (7-11pm),Post-roll,Tablet,30,No,NC,Atlanta,65+,Female,<$30K,Documentary,Max Ultimate,No,19,1986343,1835174,92.39,62712,3.417,7117,11.349,80.4,88.8,2,114706.63,129235.33,62.5045,1.127,
5668,BMW,IPG Mediabrands,Telecom,Subscription Drive,Scatter,Sponsorship,Executed,1281815.6,1077371.0,2023-05-18,2023-08-21,2023-10-01,10,4,2023,TBS,FAST,Inside the NBA,Drama,TV-G,Late Night (11pm-2am),Pre-roll,Mobile,30,Yes,IL,Los Angeles,25-34,Male,$60-100K,Sports,Max Ad-Lite,No,2,4002017,3370853,84.23,114323,3.392,3603,3.152,62.3,92.7,6,47060.82,62287.64,13.9611,1.324,
5197,Domino's,IPG Mediabrands,Entertainment,Retargeting,Programmatic Guaranteed,Upfront,Makegood,952058.78,1031967.13,2023-05-01,2023-06-04,2024-11-23,11,4,2024,HBO,Display,And Just Like That,News,TV-MA,Afternoon (12-4pm),Pre-roll,Smart TV,15,No,GA,Atlanta,35-44,Male,$100-150K,Drama,Max Ultimate,No,20,5955786,4962622,83.32,169598,3.418,6377,3.76,60.1,76.3,7,421885.4,701205.89,85.0126,1.662,
5835,Johnson & Johnson,Crossmedia,Telecom,Reach,Open Market,Direct IO,Executed,1016392.84,985572.81,2023-09-08,2023-10-27,2024-04-12,4,2,2024,TBS,Display,CNN Tonight,Kids,TV-MA,Overnight (2-5am),Pre-roll,Mobile,60,No,PA,New York,55-64,Female,>$150K,True Crime,Max Ultimate,Yes,8,4329946,2966044,68.5,71069,2.396,5305,7.465,41.7,90.7,11,22724.64,26798.89,7.6616,1.179,Skip
5876,Eli Lilly,UM Worldwide,Tech,Reach,Upfront,Scatter,In Flight,475823.0,462795.47,2024-01-28,2024-05-22,2024-07-23,7,3,2024,Bleacher Report,FAST,House of the Dragon,Drama,TV-Y7,Early Fringe (4-7pm),Mid-roll,Smart TV,45,No,IL,Phoenix,65+,Male,$100-150K,Reality TV,Linear (No Sub),No,26,5631628,4854737,86.2,123720,2.548,14820,11.979,87.9,95.8,2,351554.81,439646.32,72.4148,1.251,
5735,Marriott,Mediahub,Healthcare,Brand Awareness,Scatter,Upfront,In Flight,870394.85,935975.64,2024-02-12,2024-03-29,2024-10-22,10,4,2024,HBO,Linear TV,Teen Titans Go,True Crime,TV-14,Prime Time (7-11pm),Mid-roll,Mobile,30,No,MI,Philadelphia,55-64,Female,$30-60K,Kids & Family,Linear (No Sub),No,14,1785061,1352277,75.76,48923,3.618,4874,9.963,90.2,82.1,7,123166.47,162698.77,91.0808,1.321,
5367,State Farm,Omnicom Media Group,CPG,Conversions,Scatter,Scatter,In Flight,1828172.67,1627434.06,2023-05-09,2023-09-16,2024-01-29,1,1,2024,Cartoon Network,Display,The Wire,Sports,TV-Y7,Prime Time (7-11pm),Mid-roll,Smart TV,60,No,MI,Tampa,18-24,Male,$60-100K,Comedy,Max Ad-Lite,Yes,17,1356129,1223473,90.22,42784,3.497,2747,6.421,68.1,62.1,12,27811.74,42318.55,22.7318,1.522,
5250,Chase Bank,Canvas Worldwide,CPG,Tune-In Promotion,Upfront,Scatter,Executed,1585994.17,1365467.41,2023-03-02,2023-04-23,2024-10-24,10,4,2024,HBO,FAST,CNN This Morning,True Crime,TV-14,Late Night (11pm-2am),Pre-roll,Desktop,15,No,FL,Chicago,25-34,Male,$30-60K,Sports,Max Ultimate,No,19,2106094,1717330,81.54,9662,0.563,164,1.697,59.3,95.1,1,113890.58,183898.81,66.3184,1.615,
5916,Walmart,UM Worldwide,Tech,App Install,Scatter,Programmatic,Executed,1016333.96,1047576.4,2023-06-26,2023-09-22,2024-05-19,5,2,2024,Discovery+,Display,NBA on TNT,Animation,TV-G,Prime Time (7-11pm),Mid-roll,Desktop,45,No,NY,Los Angeles,25-34,Female,$100-150K,Drama,Max Ad-Lite,No,15,7132200,7132200,100.0,378054,5.301,17331,4.584,74.6,72.0,6,730417.87,861316.79,102.4113,1.179,
5595,Activision,Publicis Media,CPG,Lead Generation,Programmatic Guaranteed,Upfront,Makegood,537786.02,506069.42,2023-04-12,2023-10-03,2024-06-26,6,2,2024,HBO,FAST,Teen Titans Go,Reality,TV-MA,Prime Time (7-11pm),Overlay,Smart TV,30,No,AZ,New York,35-44,Male,$30-60K,Sports,Max Ad-Free,No,27,6448298,5911648,91.68,285578,4.831,32405,11.347,91.1,84.8,5,63079.65,94097.59,10.6704,1.492,
5240,Coca-Cola,IPG Mediabrands,Finance,Brand Awareness,Upfront,Programmatic,In Flight,1422839.88,1443831.87,2023-04-29,2023-08-25,2023-05-31,5,2,2023,Max,Programmatic,Inside the NBA,Kids,TV-MA,Early Fringe (4-7pm),Pre-roll,Mobile,15,No,NC,New York,45-54,Male,>$150K,Kids & Family,Max Ad-Free,Yes,24,5327391,5323569,99.93,90528,1.701,6167,6.812,82.5,81.9,6,204637.99,321350.86,38.44,1.57,
5380,Best Buy,Canvas Worldwide,Luxury Goods,Subscription Drive,Programmatic Guaranteed,Direct IO,In Flight,636952.41,653268.71,2023-01-12,2023-07-09,2024-12-06,12,4,2024,CNN,Streaming (SVOD),True Detective,Animation,TV-Y7,Late Night (11pm-2am),Mid-roll,Mobile,60,No,GA,San Francisco,45-54,Female,$60-100K,Gaming,Max Ad-Lite,No,5,3352413,3247031,96.86,121907,3.754,10916,8.954,75.3,87.2,10,217530.62,269052.81,66.9937,1.237,
5907,Rolex,Havas Media,QSR,Conversions,Programmatic Guaranteed,Direct IO,Executed,1267918.04,1388914.61,2024-05-24,2024-06-12,2024-09-25,9,3,2024,Bleacher Report,Social,Robot Chicken,Drama,TV-Y7,Late Night (11pm-2am),Overlay,Smart TV,15,No,MI,Dallas,35-44,Female,$30-60K,Drama,Linear (No Sub),No,17,6685046,6352613,95.03,121436,1.912,10029,8.259,57.4,65.9,2,428735.95,499603.15,67.4897,1.165,
5872,Bank of America,Crossmedia,Automotive,Tune-In Promotion,Scatter,Upfront,Executed,1979086.19,1750697.31,2024-05-10,2024-09-24,2023-08-25,8,3,2023,CNN,Display,Game of Thrones,News,TV-14,Prime Time (7-11pm),Pre-roll,Smart TV,45,No,MN,Los Angeles,25-34,Non-binary,$30-60K,Drama,Max Ultimate,No,12,5952531,5172392,86.89,117599,2.274,4566,3.883,66.8,99.3,8,157695.37,192529.09,30.4879,1.221,
5835,Johnson & Johnson,Crossmedia,Telecom,Reach,Open Market,Direct IO,Executed,882398.94,985572.81,2023-09-08,2023-10-27,2024-03-28,3,1,2024,TBS,Display,CNN Tonight,Kids,TV-MA,Prime Time (7-11pm),Native,Smart TV,30,No,GA,Atlanta,65+,Male,>$150K,Kids & Family,Max Ad-Lite,No,21,2408423,1964658,81.57,72738,3.702,5591,7.686,78.2,80.5,1,44020.72,58473.27,22.4063,1.328,
5471,Hilton,Horizon Media,Luxury Goods,Tune-In Promotion,Scatter,Upfront,Executed,36192.06,35423.62,2024-05-22,2024-06-16,2023-11-08,11,4,2023,Adult Swim,Linear TV,Euphoria,True Crime,TV-14,Afternoon (12-4pm),Pre-roll,Mobile,45,No,IL,New York,25-34,Male,$30-60K,Animation,Max Ad-Lite,No,2,6499966,6126783,94.26,194909,3.181,8671,4.449,67.1,67.2,8,202981.55,243803.18,33.1302,1.201,
5775,Pfizer,Horizon Media,Tech,Reach,Programmatic Guaranteed,Upfront,Makegood,381416.84,415096.89,2023-01-04,2023-06-09,2024-06-06,6,2,2024,TNT,Digital Video,Barry,True Crime,TV-14,Prime Time (7-11pm),Pre-roll,Smart TV,30,No,NC,San Francisco,18-24,Female,$60-100K,Sports,Max Ad-Free,Yes,15,6343201,5406118,85.23,224257,4.148,17791,7.933,66.6,71.6,10,408441.41,493945.83,75.5517,1.209,
5919,Gucci,Zenith,Finance,Brand Awareness,Scatter,Upfront,Cancelled,1777512.54,1678379.83,2023-03-22,2023-05-04,2024-12-29,12,4,2024,Discovery+,Audio,Euphoria,Animation,TV-MA,Early Fringe (4-7pm),Pre-roll,Smart TV,15,No,CA,New York,25-34,Female,<$30K,News,Max Ad-Lite,Yes,11,1436049,1436049,100.0,41862,2.915,3670,8.767,66.3,88.9,5,80512.23,128956.14,56.0651,1.602,
5701,Toyota,Canvas Worldwide,Finance,Direct Response,Programmatic Guaranteed,Scatter,Pending,404956.45,457128.44,2024-01-19,2024-04-05,2023-02-23,2,1,2023,Max,Programmatic,Barry,Action,TV-PG,Prime Time (7-11pm),Pause Ad,Mobile,60,No,GA,New York,18-24,Male,$60-100K,Animation,Max Ad-Lite,No,4,3212766,2922574,90.97,172353,5.897,19151,11.111,82.8,78.6,9,209044.41,299761.29,71.5275,1.434,Buffering
5455,Verizon,Spark Foundry,Retail,Direct Response,Programmatic Guaranteed,Programmatic,Executed,269732.57,262746.37,2023-03-03,2023-06-07,2024-12-11,12,4,2024,truTV,FAST,Anderson Cooper 360,Action,TV-Y7,Afternoon (12-4pm),Pre-roll,Desktop,30,No,WA,San Francisco,25-34,Male,$30-60K,Animation,Max Ad-Free,Yes,26,5900081,5719202,96.93,127348,2.227,14603,11.467,64.7,87.7,12,133726.38,213376.65,23.382,1.596,
5366,McDonald's,Dentsu,Travel,Conversions,Scatter,Direct IO,Executed,566556.68,604529.79,2023-08-02,2024-01-22,2023-03-21,3,1,2023,Bleacher Report,Streaming (SVOD),White Lotus,Comedy,TV-PG,Prime Time (7-11pm),Mid-roll,Desktop,45,No,MN,Denver,55-64,Male,$100-150K,Comedy,Max Ad-Free,No,15,5793487,5291014,91.33,120210,2.272,11586,9.638,95.5,64.7,4,143691.77,176449.86,27.1577,1.228,
5290,Peacock,Assembly,Retail,Reach,Upfront,Scatter,In Flight,1560673.28,1676078.43,2024-01-31,2024-02-26,2023-12-15,12,4,2023,TBS,Display,The Last of Us,Comedy,TV-Y7,Prime Time (7-11pm),Companion Banner,Mobile,45,No,PA,Atlanta,45-54,Male,$100-150K,Sports,Max Ad-Free,Yes,25,3626175,3147871,86.81,150058,4.767,14649,9.762,84.5,82.9,6,102348.93,134106.09,32.5137,1.31,Skip
5874,Google,Crossmedia,QSR,Direct Response,Scatter,Direct IO,Executed,606211.33,626034.06,2023-05-14,2023-10-28,2023-12-24,12,4,2023,Discovery+,Linear TV,Game of Thrones,Animation,TV-MA,Late Night (11pm-2am),Mid-roll,Mobile,30,No,WA,Phoenix,45-54,Non-binary,>$150K,Animation,Max Ad-Free,Yes,15,3602497,2998129,83.22,127841,4.264,7388,5.779,79.0,94.5,8,168727.5,222855.12,56.2776,1.321,
5403,Coca-Cola,Horizon Media,Pharma,Lead Generation,Scatter,Upfront,Executed,2202305.35,1921675.5,2023-12-17,2024-01-31,2023-09-05,9,3,2023,truTV,Social,Inside the NBA,Sports,TV-G,Prime Time (7-11pm),Mid-roll,Mobile,30,No,OH,New York,65+,Female,$30-60K,Sports,Linear (No Sub),Yes,17,1339291,1242785,92.79,65214,5.247,2995,4.593,63.2,74.9,9,42478.76,64683.53,34.1803,1.523,
5058,Best Buy,Mindshare,Telecom,Tune-In Promotion,Open Market,Upfront,Executed,985426.12,911685.24,2024-01-15,2024-02-12,2024-03-15,3,1,2024,Max,Audio,The Wire,Documentary,TV-G,Late Night (11pm-2am),Mid-roll,Smart TV,15,No,FL,Phoenix,45-54,Male,$60-100K,News,Max Ultimate,Yes,16,7343503,6377872,86.85,145561,2.282,2982,2.049,73.1,63.7,10,196977.39,222909.58,30.8845,1.132,
5521,EA Sports,Mindshare,Pharma,Reach,Open Market,Programmatic,In Flight,857131.92,780090.77,2023-03-11,2023-04-14,2024-10-17,10,4,2024,Discovery+,FAST,Inside the NBA,Sports,TV-G,Prime Time (7-11pm),Pre-roll,Smart TV,15,No,GA,Los Angeles,55-64,Female,$30-60K,Kids & Family,Max Ad-Lite,No,2,6621845,6621845,100.0,264646,3.997,4952,1.871,64.3,81.3,12,527919.31,755327.96,79.7239,1.431,
5304,Johnson & Johnson,Havas Media,Healthcare,Direct Response,Scatter,Programmatic,Makegood,754456.46,634849.01,2024-04-08,2024-09-03,2023-09-24,9,3,2023,HBO,FAST,NBA on TNT,Drama,TV-G,Late Night (11pm-2am),Mid-roll,Smart TV,15,No,MI,Detroit,55-64,Female,$100-150K,Gaming,Max Ad-Lite,Yes,29,937284,767821,81.92,30660,3.993,1772,5.78,57.6,79.4,5,64697.52,95510.45,84.2612,1.476,Timeout
5115,EA Sports,Crossmedia,Retail,Conversions,Programmatic Guaranteed,Scatter,Executed,841299.9,855844.53,2023-09-06,2023-11-20,2023-03-19,3,1,2023,TBS,Programmatic,90 Day Fiancé,True Crime,TV-MA,Late Night (11pm-2am),Companion Banner,Smart TV,45,No,AZ,Los Angeles,55-64,Non-binary,>$150K,Kids & Family,Linear (No Sub),Yes,16,5254540,4948269,94.17,82611,1.669,7526,9.11,60.8,100.0,8,94012.16,155240.57,18.999,1.651,Buffering
5210,Heineken,Hearts & Science,Entertainment,Tune-In Promotion,Open Market,Sponsorship,Executed,671883.56,644826.89,2024-02-16,2024-08-11,2024-05-14,5,2,2024,TNT,FAST,The Last of Us,Reality,TV-G,Late Night (11pm-2am),Companion Banner,Smart TV,60,Yes,WA,Philadelphia,35-44,Female,$30-60K,News,Max Ad-Lite,Yes,6,7442563,6495378,87.27,188416,2.901,18462,9.799,56.3,76.2,6,349699.46,516883.64,53.8382,1.478,
5041,Domino's,Initiative,Travel,Subscription Drive,Programmatic Guaranteed,Direct IO,In Flight,956008.14,953889.17,2023-02-08,2023-05-12,2024-08-22,8,3,2024,HBO,FAST,Barry,Drama,TV-14,Overnight (2-5am),Pre-roll,Mobile,15,No,IL,Denver,25-34,Female,$60-100K,Comedy,Max Ad-Free,No,25,3451447,3153272,91.36,129988,4.122,11478,8.83,66.3,77.2,11,125979.52,186945.05,39.952,1.484,
